"","latitude","longitude","local_site_name","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2021-03-01","2021-03-02","2021-03-03","2021-03-04","2021-03-05","2021-03-06","2021-03-07","2021-03-08","2021-03-09","2021-03-10","2021-03-11","2021-03-12","2021-03-13","2021-03-14","2021-03-15","2021-03-16","2021-03-17","2021-03-18","2021-03-19","2021-03-20","2021-03-21","2021-03-22","2021-03-23","2021-03-24","2021-03-25","2021-03-26","2021-03-27","2021-03-28","2021-03-29","2021-03-30","2021-03-31","2021-04-01","2021-04-02","2021-04-03","2021-04-04","2021-04-05","2021-04-06","2021-04-07","2021-04-08","2021-04-09","2021-04-10","2021-04-11","2021-04-12","2021-04-13","2021-04-14","2021-04-15","2021-04-16","2021-04-17","2021-04-18","2021-04-19","2021-04-20","2021-04-21","2021-04-22","2021-04-23","2021-04-24","2021-04-25","2021-04-26","2021-04-27","2021-04-28","2021-04-29","2021-04-30","2021-05-01","2021-05-02","2021-05-03","2021-05-04","2021-05-05","2021-05-06","2021-05-07","2021-05-08","2021-05-09","2021-05-10","2021-05-11","2021-05-12","2021-05-13","2021-05-14","2021-05-15","2021-05-16","2021-05-17","2021-05-18","2021-05-19","2021-05-20","2021-05-21","2021-05-22","2021-05-23","2021-05-24","2021-05-25","2021-05-26","2021-05-27","2021-05-28","2021-05-29","2021-05-30","2021-05-31"
"376",39.6359,-83.2605,"Deer Creek",0.042,0.039,0.039,0.04,0.042,0.035,0.041,0.043,0.047,0.033,0.023,0.039,0.04,0.036,0.036,0.032,0.03,0.022,0.026,0.033,0.037,0.039,0.038,0.038,0.05,NA,0.034,0.034,0.045,0.04,0.035,0.032,0.043,0.051,0.057,0.025,0.043,0.049,0.046,0.045,0.035,0.048,0.043,0.036,0.044,0.046,0.046,0.04,0.049,0.041,0.048,0.046,0.047,0.037,0.047,0.044,0.041,0.046,0.051,0.049,0.034,0.043,0.053,0.044,0.037,0.039,0.049,0.05,0.04,0.04,0.044,0.032,0.044,0.05,0.045,0.043,0.044,0.042,0.043,0.038,0.035,0.028,0.036,0.044,0.049,0.042,0.047,0.039,0.048,0.045,0.034,0.042,"minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2",NA,"minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","plus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2"
"377",39.9428,-81.3373,"Quaker City",0.044,0.044,0.04,0.043,0.044,0.037,0.042,0.045,0.051,0.035,0.028,0.045,0.043,0.04,0.04,0.03,0.031,0.029,0.026,0.039,0.038,0.045,0.039,0.04,0.043,0.049,NA,0.038,0.05,0.04,0.035,0.043,0.047,0.051,0.055,0.036,0.053,0.048,0.048,0.047,0.043,0.049,0.049,0.036,0.045,0.048,0.048,0.045,0.05,0.047,0.051,0.047,0.045,0.044,0.049,0.05,0.041,0.045,0.044,0.055,0.037,0.036,0.055,0.049,0.036,0.038,0.048,0.053,0.043,0.04,0.05,0.032,0.048,0.056,0.046,0.046,0.049,0.051,0.037,0.045,0.042,0.032,0.038,0.05,0.049,0.049,0.051,0.04,0.041,0.042,0.036,0.042,"minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2",NA,"minus1","minus2","minus1","minus1","minus2","minus2","minus2","plus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus1","minus1","plus1","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","plus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2"
"378",35.479215,-97.751503,"OKC WEST-(YUKON)",0.039,0.033,0.037,0.031,0.041,0.042,0.051,0.038,0.027,0.043,0.037,0.044,0.025,0.025,0.02,0.01,0.012,0.03,0.049,0.038,0.035,0.023,0.027,0.032,0.055,0.049,0.033,0.048,0.049,0.04,0.051,0.052,0.04,0.022,0.019,0.036,0.032,0.04,0.056,0.049,0.051,0.042,0.038,0.037,0.041,0.046,0.056,0.039,0.046,0.033,0.047,0.055,0.031,0.052,0.051,0.046,0.053,0.053,0.046,0.046,0.053,0.059,0.048,0.032,0.044,0.046,0.054,0.062,0.049,0.052,0.038,0.036,0.021,0.05,0.043,0.043,0.034,0.043,0.057,0.051,0.043,0.04,0.049,0.05,0.036,0.034,0.04,0.043,0.042,0.057,0.052,0.048,"minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","plus1","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","plus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","plus1","minus1","minus2","minus1","minus2","plus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","plus1","minus2","minus2"
"379",35.320105,-97.484099,"MOORE WATER TOWER",0.041,0.032,0.043,0.034,0.041,0.042,0.052,0.037,0.028,0.039,0.037,0.046,0.027,0.025,0.02,0.011,0.014,0.031,0.047,0.036,0.042,0.019,0.025,0.036,0.055,0.052,0.029,0.046,0.051,0.044,0.048,0.049,0.039,0.022,0.019,0.036,0.036,0.04,0.054,0.054,0.051,0.041,0.039,0.037,0.043,0.046,0.057,0.039,0.046,0.035,0.051,0.054,0.033,0.054,0.052,0.047,0.053,0.055,0.044,0.045,0.053,0.062,0.051,0.033,0.045,0.05,0.057,0.062,0.05,0.051,0.042,0.04,0.025,0.048,0.046,0.046,0.038,0.046,0.064,0.051,0.039,0.035,0.048,0.051,0.036,0.03,0.04,0.047,0.042,0.059,0.048,0.046,"minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","plus1","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","plus1","minus2","minus1","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","plus1","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","plus1","minus2","minus2"
"380",34.63298,-98.42879,"LAWTON NORTH",0.042,0.037,0.042,0.031,0.042,0.046,0.049,0.034,NA,0.04,0.042,0.05,0.026,0.025,0.022,0.016,0.013,0.029,0.052,0.038,0.044,0.028,0.033,0.038,0.055,0.046,0.03,0.052,0.049,0.04,0.05,0.048,0.036,0.025,0.022,0.035,0.033,0.044,0.048,0.049,0.052,0.038,0.04,0.038,0.043,0.046,0.053,0.042,0.046,0.036,0.048,0.054,0.043,0.055,0.049,0.049,0.055,0.053,0.053,0.052,0.057,0.058,0.05,0.046,0.052,0.051,0.056,0.062,0.051,0.052,0.052,0.057,0.024,0.043,0.047,0.051,0.036,0.048,0.05,NA,NA,0.049,0.049,0.048,0.038,0.03,0.042,0.048,0.05,0.059,0.052,0.052,"minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus1",NA,"minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","plus1","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus2","plus1","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","plus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2",NA,NA,"minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","plus1","minus2","minus2"
"381",36.105481,-96.361196,"MANNFORD",0.046,0.033,0.045,0.034,0.044,0.045,0.051,0.044,0.033,0.045,0.052,0.046,0.036,0.029,0.026,0.017,0.02,0.033,0.04,0.04,0.042,0.024,0.021,0.045,0.058,0.053,0.031,0.05,0.052,0.042,0.05,0.047,0.048,0.02,0.019,0.031,0.041,0.043,0.062,0.066,0.049,0.043,0.038,0.039,0.046,0.048,0.05,0.038,0.047,0.041,0.053,0.056,0.037,0.051,0.048,0.048,0.054,0.049,0.044,0.045,0.051,0.068,0.046,0.03,0.043,0.049,0.047,0.042,0.047,0.047,0.038,0.038,0.029,0.035,0.041,0.046,0.035,0.044,0.044,0.04,0.053,0.031,0.045,0.051,0.034,0.033,0.025,0.028,0.026,0.046,0.053,0.044,"minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","plus1","plus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2"
"382",36.158414,-98.931973,"SEILING MUNICIPAL AIRPORT",0.042,0.04,0.043,0.034,0.041,0.044,0.049,0.033,0.023,0.042,0.042,0.04,0.033,0.027,0.026,0.012,0.015,0.031,0.048,0.041,0.04,0.024,0.015,0.046,0.049,0.045,0.039,0.045,0.046,0.043,0.047,0.044,0.04,0.032,0.028,0.033,0.031,0.045,0.056,0.047,0.051,0.04,0.035,0.037,0.043,0.043,0.048,0.043,0.045,0.047,0.052,0.06,0.042,0.054,0.043,0.046,0.05,0.054,0.038,0.041,0.04,0.042,0.044,0.037,0.036,0.038,0.037,0.041,0.042,0.038,0.032,NA,0.029,0.043,0.045,0.048,0.046,0.045,0.05,0.052,0.055,0.051,0.054,0.05,0.044,0.027,0.043,0.046,0.052,0.058,0.055,0.056,"minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","plus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1",NA,"minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","plus1","plus1"
"383",35.477801,-97.303044,"CHOCTAW",NA,0.035,0.042,0.034,0.044,0.044,0.051,0.039,0.03,0.041,0.039,0.046,0.027,0.026,0.021,0.011,0.017,0.032,0.05,0.037,0.042,0.02,0.025,0.039,0.059,0.056,0.033,0.05,0.053,0.044,0.05,0.048,0.043,0.022,0.019,0.037,0.04,0.045,0.061,0.054,0.052,0.042,0.04,0.038,0.043,0.048,0.058,0.039,0.047,0.036,0.055,0.057,0.031,0.056,0.055,0.047,0.055,0.058,0.047,0.046,0.057,0.065,0.052,0.03,0.046,0.048,0.052,0.053,0.049,0.052,0.038,0.039,0.024,0.047,0.044,0.046,0.029,0.044,0.057,0.048,0.043,0.034,0.047,0.051,0.035,0.031,0.033,0.041,0.037,0.054,0.051,0.046,NA,"minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","plus1","plus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","plus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","plus1","minus1","minus2","minus1","plus1","plus1","minus1","plus1","plus1","minus2","plus1","plus1","minus2","minus2","plus1","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2"
"384",35.614131,-97.475083,"OKC NORTH",0.046,0.036,0.044,0.037,0.045,0.044,0.055,0.04,0.029,0.04,0.04,0.047,0.03,0.027,0.023,0.011,NA,0.033,0.051,0.039,0.041,0.022,0.024,0.038,0.058,0.053,0.04,0.05,0.054,0.045,0.052,0.051,0.042,0.024,0.021,0.038,0.038,0.047,0.067,0.054,0.054,0.043,0.041,0.04,0.044,0.049,0.059,0.042,0.049,0.036,0.052,0.06,0.034,0.057,0.054,0.049,0.056,0.058,0.05,0.049,0.059,0.063,0.054,0.033,0.048,0.05,0.054,0.058,0.052,0.057,NA,0.041,0.027,0.049,0.046,0.047,0.033,0.047,0.057,0.05,0.046,0.038,0.055,0.056,0.039,0.038,0.038,0.045,0.042,0.056,0.056,0.048,"minus2","minus1","minus2","minus1","minus2","minus2","plus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1",NA,"minus1","minus2","minus1","minus2","minus1","minus1","minus1","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","plus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","plus1","minus2","minus2","minus1","minus2","plus1","minus1","plus1","minus2","minus2","plus1","plus1","minus2","minus2","plus1","plus1","minus2","minus1","minus2","minus2","minus2","plus1","minus2","plus1",NA,"minus2","minus1","minus2","minus2","minus2","minus1","minus2","plus1","minus2","minus2","minus1","plus1","plus1","minus1","minus1","minus1","minus2","minus2","plus1","plus1","minus2"
"385",36.922222,-94.838889,"QUAPAW SHELTER",NA,NA,NA,NA,NA,NA,NA,NA,0.035,0.04,0.048,0.04,0.042,0.031,0.031,0.02,0.021,0.065,0.03,0.036,0.04,0.025,0.027,0.026,0.04,0.039,0.023,0.039,0.046,0.038,0.043,0.043,0.043,0.017,0.018,0.019,0.03,0.031,0.038,0.047,0.045,0.036,0.035,0.038,0.042,0.041,0.043,0.033,0.042,0.034,0.042,0.04,0.033,0.036,0.034,0.037,0.04,0.033,0.033,0.036,0.039,0.043,0.038,0.025,0.028,0.04,0.036,0.027,0.041,0.039,0.036,0.023,0.022,0.024,0.027,0.032,0.025,0.031,0.028,0.026,0.025,0.024,0.033,0.036,0.026,0.022,0.019,0.02,0.022,0.037,0.038,0.028,NA,NA,NA,NA,NA,NA,NA,NA,"minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","plus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1"
"386",34.885608,-95.78441,"McALESTER MUNICIPAL AIRPORT",0.043,0.032,0.039,0.033,0.045,0.045,0.05,0.048,0.036,0.037,NA,0.044,0.03,0.023,0.021,0.023,0.017,0.027,0.032,0.028,0.036,0.024,0.023,0.041,0.057,0.049,0.037,0.053,0.055,0.044,0.049,0.048,0.05,0.015,0.014,0.03,0.041,0.048,0.047,0.05,0.052,0.042,0.04,0.039,0.042,0.047,0.052,0.034,0.041,0.016,0.042,0.053,0.04,0.048,0.051,0.047,0.054,0.055,0.043,0.044,0.049,0.059,0.046,0.034,0.041,0.046,0.05,0.043,0.046,0.043,0.043,0.039,0.031,0.038,0.033,0.049,0.026,0.039,0.044,0.043,0.039,0.036,0.049,0.05,0.037,0.037,0.026,0.027,0.034,0.05,0.046,0.041,"minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1",NA,"minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","plus1","minus2","minus1","minus2","plus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2"
"387",36.133802,-95.764537,"TULSA EAST",0.043,0.029,0.041,0.036,0.044,0.044,0.05,0.047,0.034,0.035,0.044,0.045,0.034,0.028,0.025,0.019,0.02,0.032,0.035,0.038,0.042,0.026,0.024,0.038,0.049,0.05,0.029,0.051,0.048,0.043,0.049,0.047,0.05,0.018,0.018,0.026,0.04,0.041,0.066,0.058,0.047,0.044,0.038,0.04,0.045,0.048,0.052,0.037,0.045,0.04,0.051,0.051,0.038,0.05,0.045,0.047,0.056,0.047,0.044,0.043,0.053,0.059,0.048,0.029,0.039,0.048,0.047,0.039,0.05,0.047,0.042,0.037,0.03,0.036,0.034,0.048,0.033,0.042,0.042,0.039,0.044,0.034,0.05,0.056,0.035,0.041,0.03,0.026,0.035,0.048,0.053,0.049,"minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","plus1","plus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","plus1","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus2","plus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus2"
"388",45.496641,-122.602877,"Portland - SE Lafayette",0.032,0.031,0.031,0.037,0.031,0.03,0.032,0.033,0.021,0.029,0.04,0.035,0.025,0.032,0.034,NA,0.031,0.038,0.031,0.04,0.04,0.04,0.037,0.035,0.035,0.036,0.038,0.038,0.035,0.038,0.039,0.032,0.031,0.029,0.029,0.033,0.032,0.044,0.043,0.048,0.038,0.043,0.049,0.05,0.046,0.035,0.046,0.05,0.028,0.041,0.038,0.031,0.02,0.037,0.022,0.035,0.038,0.039,0.042,0.031,0.038,0.035,0.037,0.041,0.044,0.039,0.04,0.047,0.048,0.042,0.043,0.036,0.033,0.037,0.04,0.042,0.026,0.04,0.022,0.024,0.025,0.032,0.032,0.034,0.046,0.024,0.026,0.05,0.064,0.042,0.027,0.034,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1",NA,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","plus1","minus2","minus1","minus1"
"389",39.9231,-77.3078,"Arendtsville",0.044,0.045,NA,0.044,0.042,0.038,0.042,0.043,0.05,0.038,0.032,0.04,0.046,0.042,0.039,0.043,0.032,0.039,0.024,0.044,0.039,0.043,0.032,0.041,0.031,0.041,0.047,0.037,0.024,0.045,0.032,0.045,0.048,0.044,0.036,0.047,0.049,0.044,0.049,0.048,0.044,0.05,0.045,0.045,0.042,0.048,0.045,0.045,0.049,0.048,0.045,0.047,0.049,0.041,0.037,0.047,0.037,0.041,0.036,0.051,0.048,0.039,0.045,0.052,0.04,NA,0.038,0.051,0.034,0.038,0.047,0.035,0.045,0.057,0.045,0.052,0.044,0.038,0.047,NA,0.047,0.043,0.022,0.039,0.028,0.036,0.052,0.037,0.028,0.043,0.048,0.039,"minus2","minus2",NA,"minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus1",NA,"minus1","minus2","minus1","minus1","minus2","minus1","minus2","plus1","minus2","minus2","minus2","minus1","minus2",NA,"minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus1"
"390",40.46542,-79.960757,"Lawrenceville",0.039,0.043,0.036,0.038,0.035,0.031,0.039,0.042,0.049,0.034,0.015,0.038,0.043,0.039,0.037,0.034,0.027,0.03,0.027,0.038,0.037,0.041,0.036,0.031,0.032,0.049,0.043,0.029,0.05,0.033,0.026,0.043,0.045,0.046,0.041,0.045,0.047,0.037,0.047,0.044,0.042,0.046,0.047,0.034,0.042,0.045,0.042,0.038,0.047,0.046,0.049,0.043,0.043,0.036,0.043,0.047,0.035,0.043,0.038,0.048,0.041,0.03,0.048,0.049,0.031,0.033,0.038,0.049,0.03,0.034,0.049,0.027,0.041,0.052,0.041,0.045,0.044,0.043,0.041,0.047,0.046,0.038,0.034,0.041,0.042,0.046,0.049,0.033,0.032,0.041,0.037,0.039,"minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus1"
"391",40.7208,-77.9319,"Penn State",0.041,0.048,0.038,0.042,0.042,0.037,0.042,0.044,0.05,0.04,0.028,0.037,0.044,0.04,0.038,0.042,0.033,0.04,0.024,0.041,0.038,0.044,0.035,0.039,0.031,0.042,0.039,0.035,0.035,0.041,0.031,0.044,0.048,0.044,0.036,0.05,0.047,0.047,0.046,0.047,0.043,0.045,0.05,0.041,0.046,0.047,0.043,0.041,0.048,0.05,0.046,0.045,0.047,0.043,0.035,0.046,0.038,0.041,0.042,0.052,0.053,0.036,0.047,0.055,0.036,0.044,0.036,0.05,0.041,0.036,0.051,0.032,0.044,0.051,0.048,0.051,0.041,0.041,0.048,0.05,0.049,0.044,0.034,0.036,0.034,0.035,NA,NA,0.028,0.046,0.045,0.04,"minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","plus1","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1",NA,NA,"minus1","minus2","minus2","minus1"
